danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.686,0.96,1,-6.937,1,0.0805,0.0494,0.579,0.6,0.229,127.993,187973,5
0.793,0.567,2,-7.604,1,0.0813,0.0687,0.0,0.0663,0.813,108.007,188889,0
0.71,0.882,5,-6.648,0,0.04,0.00908,0.0,0.162,0.806,160.012,267293,1
0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,2
0.565,0.771,1,-5.22,1,0.213,0.00464,0.0,0.0568,0.573,168.385,225526,4
0.896,0.339,11,-9.576,0,0.0884,0.0183,0.552,0.0311,0.389,122.106,508120,5
0.781,0.408,9,-11.114,1,0.457,0.0454,6.42e-05,0.0916,0.541,191.901,160000,3
0.642,0.859,2,-4.888,1,0.0562,0.000599,0.0,0.306,0.625,120.059,246131,2
0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,215160,2
0.672,0.974,2,-2.527,0,0.043,0.0901,0.0133,0.249,0.76,127.028,168189,3
0.846,0.721,2,-5.248,1,0.0494,0.163,0.0,0.194,0.637,121.42,203253,2
0.865,0.557,2,-8.018,1,0.0612,0.0221,0.00353,0.0973,0.859,101.293,252400,4
0.866,0.746,8,-6.139,0,0.0706,0.446,0.0,0.133,0.594,100.019,184935,0
0.609,0.872,8,-4.72,1,0.0447,0.0483,0.000971,0.119,0.534,111.967,204774,0
0.903,0.636,10,-4.313,0,0.205,0.635,0.0,0.0866,0.308,137.993,154000,1
0.886,0.752,1,-3.819,0,0.0949,0.191,2.76e-06,0.146,0.435,94.066,220147,3
0.568,0.895,0,-3.323,1,0.0614,0.00849,0.000147,0.0736,0.305,115.988,242372,3
0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,3
0.818,0.574,10,-7.192,1,0.0476,0.29,0.0,0.0875,0.869,120.027,231121,0
0.675,0.612,5,-10.853,0,0.0651,0.168,0.0,0.943,0.593,121.702,310707,4
0.783,0.608,4,-6.913,0,0.0354,0.166,0.0,0.107,0.64,117.988,211541,4
0.953,0.782,1,-4.443,1,0.214,0.0507,0.0,0.0785,0.823,132.959,202747,1
0.951,0.573,0,-6.002,0,0.227,0.0667,0.0,0.119,0.42,105.052,211040,1
0.591,0.727,10,-8.058,0,0.054,0.00411,1.53e-06,0.0289,0.846,98.528,237533,4
0.426,0.841,1,-3.529,0,0.0546,0.0192,0.0,0.421,0.05,129.982,204942,5
0.892,0.559,5,-6.388,1,0.0813,0.0636,0.0,0.0872,0.438,121.93,181577,1
0.607,0.935,6,-2.918,1,0.0506,0.00259,0.000221,0.195,0.51,95.97,252400,2
0.708,0.711,7,-5.064,1,0.41,0.0599,0.0,0.0556,0.475,185.974,157655,1
0.627,0.832,6,-5.525,0,0.0478,0.00939,0.00305,0.115,0.216,128.025,298125,5
0.689,0.51,4,-6.707,0,0.0458,0.365,0.000333,0.126,0.25,111.951,215357,5
0.447,0.37,10,-11.879,0,0.0346,0.000541,0.693,0.131,0.0381,64.053,127500,5
0.66,0.546,5,-6.329,0,0.0296,0.012,2.84e-06,0.0906,0.203,139.935,242267,0
0.66,0.779,3,-4.625,1,0.0309,0.00746,0.0,0.193,0.559,128.007,173108,0
0.736,0.878,1,-3.604,0,0.0428,0.069,6.39e-05,0.756,0.663,100.025,209787,3
0.435,0.786,6,-6.063,1,0.0934,0.131,0.00305,0.0839,0.794,181.485,323306,5
0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928,231933,4
0.764,0.638,7,-5.826,0,0.0644,0.0835,0.0,0.0505,0.576,128.073,216427,5
0.621,0.92,6,-6.0,0,0.141,0.000304,0.0,0.228,0.661,149.981,208627,0
0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,4
0.674,0.713,10,-7.782,0,0.0602,0.001,0.0401,0.0618,0.683,124.972,236680,0
0.713,0.729,7,-6.027,1,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493,0
0.703,0.599,4,-8.687,1,0.138,0.402,0.000572,0.243,0.312,112.017,280640,0
0.796,0.681,11,-4.275,1,0.0574,0.286,2.19e-05,0.103,0.864,90.021,279432,3
0.724,0.904,8,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,0
0.609,0.796,6,-4.661,0,0.0332,0.101,0.0,0.345,0.692,94.018,204255,3
0.725,0.708,7,-5.876,1,0.0457,0.262,0.81,0.302,0.181,128.075,238827,5
0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,224743,4
0.811,0.782,3,-8.272,0,0.0502,0.00132,0.513,0.0799,0.862,116.007,210066,3
0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,0
0.698,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.243,132.036,106333,4
0.859,0.619,6,-9.434,1,0.121,0.137,0.0,0.0933,0.631,132.01,221818,4
0.744,0.815,11,-10.885,0,0.0378,0.0418,0.000942,0.0326,0.934,116.05,264467,3
0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,219240,3
0.624,0.967,7,-3.721,1,0.0543,0.00393,0.592,0.532,0.317,130.047,175430,5
0.832,0.614,0,-6.846,1,0.296,0.121,0.00897,0.0808,0.834,113.88,208827,2
0.599,0.509,10,-5.895,1,0.148,0.0446,0.00367,0.146,0.04,134.966,199046,1
0.627,0.949,5,-4.129,0,0.0384,0.000824,0.687,0.366,0.45,127.968,159779,5
0.747,0.0986,5,-17.918,0,0.11,0.321,0.735,0.104,0.711,144.95,126778,1
0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,0.695,180.086,257865,3
0.552,0.879,7,-3.306,0,0.0833,0.0152,0.0,0.082,0.612,145.007,215820,0
0.784,0.719,1,-10.592,1,0.0807,0.0262,0.916,0.111,0.175,128.0,350625,5
0.784,0.637,2,-4.227,0,0.281,0.0342,0.0,0.283,0.747,77.856,258760,1
0.479,0.992,0,-3.323,1,0.0597,0.00192,0.0,0.343,0.362,154.967,195009,2
0.662,0.519,9,-6.554,0,0.106,0.404,0.0,0.121,0.495,145.841,210427,3
0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,250337,4
0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-05,0.102,0.392,117.983,263373,3
0.507,0.887,5,-4.084,0,0.141,0.00731,0.0,0.562,0.336,128.015,247505,5
0.697,0.886,1,-3.425,0,0.295,0.113,0.0,0.296,0.662,175.884,252269,1
0.633,0.633,9,-9.331,0,0.03,0.0078,0.00168,0.169,0.732,113.889,141587,2
0.647,0.65,8,-9.943,1,0.0735,0.813,0.108,0.292,0.232,79.942,215955,1
0.884,0.826,11,-3.672,0,0.0854,0.222,2.29e-06,0.0719,0.466,94.997,192381,0
0.486,0.854,0,-4.859,1,0.0569,0.0739,1.07e-05,0.358,0.469,123.942,208548,3
0.438,0.459,11,-14.932,1,0.0636,0.684,0.000365,0.162,0.593,92.514,308440,2
0.665,0.852,9,-4.588,0,0.0608,0.0205,0.0,0.665,0.569,105.164,211766,0
0.779,0.42,0,-8.396,1,0.221,0.665,0.0,0.0862,0.688,105.076,175898,0
0.642,0.648,10,-8.094,0,0.0401,0.466,7.44e-06,0.0884,0.115,124.905,177582,5
0.709,0.752,10,-12.614,0,0.0367,0.00182,0.103,0.093,0.962,129.266,127399,3
0.644,0.791,6,-1.732,0,0.0319,0.0244,1.89e-05,0.368,0.525,128.03,261328,5
0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,222997,1
0.561,0.784,9,-4.985,1,0.0629,0.0282,0.451,0.0544,0.546,137.153,254200,2
0.44,0.469,5,-8.338,0,0.112,0.449,0.0,0.169,0.225,169.755,231676,3
0.391,0.794,8,-8.861,1,0.0427,0.026,0.864,0.0852,0.0662,122.982,316098,5
0.84,0.747,4,-9.112,0,0.435,0.481,1.55e-05,0.104,0.405,120.848,312333,1
0.644,0.258,7,-20.552,0,0.0534,0.589,0.946,0.0807,0.207,166.356,112786,1
0.573,0.626,5,-8.901,1,0.0507,0.24,0.0,0.187,0.638,153.101,217493,3
0.542,0.836,5,-10.067,1,0.0382,0.638,0.087,0.33,0.918,89.965,250200,2
0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,186878,5
0.856,0.904,8,-4.804,1,0.139,0.0253,3.16e-05,0.0537,0.855,99.247,246533,1
0.833,0.683,4,-5.44,0,0.0778,0.127,0.000157,0.101,0.916,126.184,256520,4
0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467,4
0.832,0.608,6,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013,198707,3
0.695,0.316,6,-16.669,1,0.0511,0.136,0.0,0.0706,0.828,75.157,315640,4
0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,234653,0
0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128,3
0.728,0.832,7,-6.827,1,0.269,0.325,0.0,0.504,0.825,95.049,172893,4
0.826,0.713,9,-4.017,0,0.129,0.0748,0.0,0.331,0.75,102.071,226739,3
0.666,0.948,10,-2.776,1,0.0638,0.137,0.0,0.192,0.523,100.996,211931,5
0.426,0.972,0,-5.122,1,0.0954,0.0017,0.0,0.171,0.341,111.221,165373,2
0.693,0.583,10,-9.701,0,0.213,0.811,6.11e-05,0.197,0.491,129.904,171692,1
0.406,0.57,8,-5.46,0,0.0402,0.616,0.0,0.162,0.168,94.137,306731,4
0.715,0.721,5,-6.074,0,0.192,0.138,0.0,0.202,0.301,136.865,326472,1
0.471,0.801,5,-3.683,1,0.0419,0.196,1.22e-05,0.232,0.69,184.113,287547,5
0.595,0.87,6,-7.984,1,0.186,0.000421,0.0455,0.0531,0.907,111.707,232200,3
0.643,0.9,1,-2.57,0,0.0321,0.000872,0.0,0.236,0.425,126.041,201648,5
0.441,0.854,4,-5.509,0,0.486,0.00274,0.0,0.175,0.597,81.309,334787,1
0.735,0.505,2,-10.441,1,0.0389,0.0404,0.304,0.111,0.0895,109.93,192023,5
0.642,0.862,5,-4.421,1,0.0294,0.0055,0.000155,0.343,0.46,115.014,194637,5
0.879,0.414,9,-5.514,0,0.107,0.0483,0.000413,0.0808,0.721,139.992,161318,0
0.652,0.498,11,-6.201,1,0.0416,0.517,0.0,0.149,0.321,120.144,324280,4
0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000,5
0.595,0.628,5,-9.902,0,0.123,0.48,2.64e-06,0.0709,0.485,152.742,181027,2
0.698,0.757,0,-5.82,1,0.0447,0.0831,0.0,0.195,0.349,95.031,168681,3
0.599,0.854,11,-6.602,0,0.122,0.00311,0.000329,0.23,0.406,127.987,273765,5
0.807,0.794,8,-5.618,0,0.275,0.00586,0.0,0.207,0.966,95.063,263093,4
0.307,0.923,10,-9.439,0,0.085,0.00255,0.00126,0.733,0.424,169.719,378573,2
0.915,0.79,6,-3.186,0,0.207,0.16,0.0,0.112,0.967,140.095,275907,1
0.663,0.713,7,-6.647,0,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,197933,0
0.434,0.917,9,-3.613,0,0.0633,0.301,1.8e-05,0.289,0.622,121.967,147554,0
0.808,0.883,2,-5.924,1,0.0616,0.0971,0.349,0.393,0.489,104.986,130905,3
0.681,0.407,5,-12.366,0,0.0297,0.512,0.00753,0.111,0.294,109.979,279573,0
0.878,0.377,11,-10.311,1,0.382,0.0283,0.0,0.492,0.569,95.544,169467,4
0.587,0.97,8,-4.512,1,0.216,0.000405,0.772,0.202,0.146,128.069,145714,5
0.373,0.737,1,-5.282,1,0.0297,9.4e-06,0.0,0.0696,0.565,177.9,186893,2
0.765,0.733,4,-6.302,1,0.0582,0.205,1.28e-05,0.593,0.47,125.037,220800,5
0.693,0.88,11,-3.228,0,0.0661,0.0901,0.0,0.211,0.397,88.088,278800,1
0.659,0.727,0,-5.182,1,0.0319,0.0509,1.45e-05,0.202,0.3,128.028,232524,5
0.674,0.82,10,-7.002,1,0.062,0.000765,0.0102,0.126,0.221,140.059,350093,0
0.682,0.91,11,-2.314,1,0.0431,0.00953,0.0673,0.0732,0.536,122.943,159500,5
0.713,0.695,1,-7.886,0,0.032,0.0181,2.05e-06,0.0703,0.593,122.152,159480,3
0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723,1
0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,141587,1
0.828,0.352,7,-6.665,0,0.0602,0.338,0.0,0.0981,0.349,115.938,233813,1
0.886,0.232,6,-9.919,0,0.4,0.247,0.906,0.114,0.661,130.015,166154,1
0.801,0.543,5,-9.236,1,0.091,0.564,0.0,0.116,0.534,133.982,293040,4
0.675,0.919,11,-6.075,0,0.0366,0.0606,0.00653,0.103,0.726,97.017,252773,3
0.58,0.817,4,-5.009,1,0.214,0.00163,0.0,0.118,0.238,89.008,327667,1
0.867,0.738,6,-8.797,0,0.0825,0.136,0.0312,0.16,0.883,91.174,228067,3
0.513,0.379,1,-13.587,0,0.171,0.259,3.05e-05,0.0711,0.0619,85.645,180972,4
0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,0
0.276,0.647,10,-7.64,0,0.0282,0.025,0.0362,0.0999,0.0648,96.091,344307,2
0.684,0.439,7,-11.465,1,0.0254,0.603,0.00345,0.0702,0.483,90.003,252347,2
0.571,0.821,5,-6.715,1,0.0315,0.455,0.769,0.136,0.535,79.979,230000,0
0.803,0.737,11,-7.469,1,0.258,0.323,0.0,0.888,0.484,92.941,251133,1
0.723,0.657,7,-7.375,1,0.0338,0.123,0.0492,0.277,0.871,129.947,215500,3
0.635,0.766,11,-6.449,1,0.26,0.132,0.0,0.122,0.686,93.603,139931,0
0.598,0.432,3,-11.213,1,0.035,0.455,0.0,0.132,0.533,87.9,223933,2
0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,4
0.788,0.82,1,-4.346,0,0.169,0.22,0.000203,0.0799,0.854,177.927,223815,3
0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874,3
0.743,0.564,5,-8.761,1,0.045,0.299,0.000693,0.109,0.505,120.012,198000,3
0.746,0.676,9,-5.702,0,0.0417,0.366,0.447,0.138,0.854,115.016,244547,0
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,3
0.768,0.654,1,-4.516,1,0.187,0.324,0.00101,0.0749,0.697,160.082,325467,1
0.614,0.584,7,-8.449,1,0.0498,0.663,0.000304,0.167,0.931,96.76,201467,4
0.548,0.904,5,-4.712,0,0.129,0.0317,0.0,0.399,0.373,128.11,170625,5
0.633,0.584,6,-7.124,1,0.0483,0.421,0.0,0.166,0.54,122.78,162711,1
0.722,0.565,11,-7.393,0,0.292,0.0544,1.65e-05,0.32,0.668,154.77,315360,1
0.762,0.87,6,-3.287,0,0.128,0.0788,0.0,0.137,0.753,132.049,230635,5
0.563,0.406,11,-10.958,0,0.0344,0.431,0.00711,0.26,0.152,89.023,187973,0
0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120,3
0.555,0.67,10,-8.606,0,0.035,0.01,0.513,0.313,0.165,95.011,221860,0
0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947,0
0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,188371,5
0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,188640,0
0.857,0.721,10,-12.702,0,0.341,0.118,0.0,0.178,0.594,109.806,193200,1
0.711,0.606,4,-7.552,0,0.0535,0.0541,0.837,0.0991,0.433,128.003,338440,5
0.611,0.835,6,-4.107,1,0.139,0.167,0.0,0.107,0.672,102.023,179457,5
0.805,0.49,11,-8.575,1,0.191,0.0614,0.0,0.101,0.952,95.826,161373,1
0.901,0.795,8,-4.197,1,0.261,0.0368,0.0,0.0933,0.825,149.98,105621,1
0.853,0.783,11,-6.33,0,0.198,0.00162,0.191,0.359,0.367,94.074,217573,3
0.859,0.505,7,-8.766,1,0.0397,0.798,0.0671,0.27,0.796,133.988,193627,3
0.755,0.899,1,-6.502,1,0.0363,0.023,0.000353,0.0389,0.748,111.366,288200,4
0.613,0.36,8,-12.49,1,0.062,0.892,0.293,0.381,0.445,77.983,184453,0
0.529,0.995,1,-3.228,1,0.045,0.000969,0.537,0.351,0.235,128.021,178125,5
0.797,0.493,11,-7.891,1,0.193,0.451,0.000131,0.118,0.624,91.009,242627,5
0.415,0.313,1,-12.945,0,0.0561,0.255,1.4e-05,0.117,0.0875,84.953,200133,4
0.876,0.578,9,-6.962,0,0.0477,0.00744,0.0201,0.0659,0.694,119.991,209000,0
0.601,0.756,10,-6.48,0,0.0348,0.00848,0.0478,0.0824,0.179,99.078,358520,2
0.812,0.63,4,-5.789,0,0.263,0.048,0.0,0.11,0.459,99.739,146409,1
0.433,0.787,8,-6.747,1,0.0581,0.00287,2.97e-05,0.0883,0.562,113.363,239667,2
0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,5
0.917,0.6,6,-5.362,1,0.0483,0.296,0.00159,0.0469,0.659,120.001,240988,0
0.675,0.956,5,-5.345,0,0.053,0.326,0.00333,0.315,0.818,108.167,361173,4
0.698,0.634,0,-6.121,0,0.0742,0.139,4.89e-06,0.338,0.528,159.992,255133,1
0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,1
0.771,0.322,6,-12.924,1,0.258,0.947,0.962,0.293,0.751,79.997,99000,1
0.636,0.832,5,-3.944,1,0.179,0.0293,3.6e-06,0.272,0.677,175.015,223053,0
0.192,0.824,7,-2.605,1,0.041,0.0854,0.00284,0.182,0.347,169.964,355867,2
0.684,0.816,10,-5.211,0,0.0322,0.0181,0.0,0.0222,0.702,121.993,196215,5
0.611,0.78,5,-3.351,0,0.0369,0.0205,2.98e-05,0.319,0.587,127.989,202504,5
0.825,0.925,4,-7.502,1,0.0463,0.00735,0.808,0.057,0.567,123.025,235594,5
0.622,0.56,7,-5.256,1,0.0562,0.159,0.0,0.139,0.334,126.031,226993,4
0.359,0.889,2,-4.238,0,0.0517,0.000355,0.00324,0.0577,0.469,94.059,180000,2
0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012,184134,0
0.635,0.784,4,-2.814,1,0.175,0.000602,8.8e-06,0.101,0.212,128.067,285942,5
0.4,0.726,0,-7.232,1,0.0311,0.0447,0.838,0.549,0.806,92.299,152040,4
0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,313573,2
0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,2
0.446,0.598,2,-11.264,0,0.0363,0.0112,0.0,0.057,0.778,124.251,247373,2
0.678,0.915,2,-4.34,1,0.0309,0.0012,0.292,0.0823,0.119,124.962,184368,5
0.688,0.437,0,-11.376,1,0.0296,0.224,3.21e-05,0.0662,0.557,80.173,275000,2
0.759,0.812,1,-3.95,1,0.0593,0.122,4.51e-05,0.192,0.661,88.995,211627,3
0.722,0.791,2,-6.555,1,0.245,0.143,0.0,0.129,0.332,160.061,94582,1
0.534,0.489,8,-8.725,0,0.241,0.302,0.0,0.112,0.416,147.943,236679,4
0.548,0.953,8,-4.688,1,0.0934,0.000189,0.00288,0.0432,0.448,127.826,207213,2
0.718,0.882,4,-4.677,0,0.0521,0.0229,0.0286,0.102,0.611,95.005,194171,3
0.658,0.835,9,-3.811,0,0.0412,0.00179,0.712,0.102,0.403,127.955,183765,5
0.697,0.368,11,-12.705,0,0.0425,0.316,0.00395,0.102,0.169,121.994,288113,5
0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520,3
0.561,0.846,9,-4.48,1,0.0867,0.0634,0.0,0.193,0.75,116.168,144013,2
0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,0
0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,219240,5
0.579,0.361,7,-13.42,1,0.287,0.116,2.32e-05,0.113,0.584,239.44,113817,3
0.797,0.802,5,-4.797,0,0.118,0.353,0.000733,0.156,0.637,108.048,162173,1
0.685,0.853,10,-7.075,0,0.0568,0.0335,0.0211,0.0636,0.968,114.905,235013,4
0.595,0.772,8,-8.033,1,0.0367,0.126,0.926,0.221,0.345,134.9,163292,4
0.55,0.793,10,-11.84,1,0.877,0.106,0.0,0.0465,0.494,86.741,154926,1
0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,3
0.803,0.444,6,-10.268,0,0.132,0.031,0.0227,0.112,0.584,92.035,203027,1
0.607,0.708,9,-7.428,1,0.0539,0.377,0.0,0.294,0.551,97.005,163690,0
0.603,0.899,11,-3.688,0,0.0389,0.0896,0.0585,0.216,0.194,127.987,234928,5
0.834,0.493,5,-6.567,0,0.128,0.0606,7.95e-05,0.0666,0.28,140.007,252017,1
0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,3
0.829,0.967,1,-3.847,1,0.0635,0.00378,0.00946,0.217,0.628,127.028,190394,5
0.69,0.4,1,-13.062,0,0.0332,0.199,0.0414,0.111,0.14,95.992,148402,1
0.641,0.869,11,-4.754,1,0.0423,0.0319,0.00131,0.403,0.358,128.091,178125,0
0.58,0.705,5,-9.425,1,0.0374,0.0144,2.72e-05,0.213,0.629,160.986,223552,1
0.609,0.901,4,-4.929,0,0.144,0.315,0.00949,0.116,0.866,176.664,201467,0
0.55,0.875,11,-0.755,0,0.3,0.0665,0.0,0.658,0.291,113.707,246447,0
0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,0
0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4
0.213,0.634,4,-12.967,0,0.0596,0.369,0.00199,0.359,0.354,174.443,308800,2
0.742,0.855,0,-5.853,0,0.0998,0.00351,2.28e-05,0.152,0.459,124.033,158648,5
0.525,0.769,8,-4.746,1,0.0315,0.147,0.0,0.149,0.382,153.936,206434,3
0.69,0.757,0,-5.16,0,0.244,0.533,0.0,0.202,0.581,124.273,197747,0
0.407,0.955,2,-4.164,1,0.164,0.0251,0.0,0.347,0.508,177.48,201107,0
0.673,0.905,7,-3.349,1,0.0412,0.029,0.818,0.104,0.232,149.998,221156,1
0.606,0.761,2,-6.378,0,0.0293,0.00476,0.00269,0.162,0.0915,129.974,208623,5
0.679,0.969,2,-1.79,1,0.0745,0.012,0.72,0.0529,0.212,130.017,180923,5
0.281,0.534,8,-7.045,0,0.0333,0.163,1.05e-05,0.12,0.217,78.77,298702,3
0.52,0.945,1,-4.197,1,0.0335,0.00599,4.97e-05,0.0495,0.807,99.603,179600,2
0.702,0.903,3,-2.186,0,0.0458,0.0545,0.697,0.0785,0.546,125.979,180956,5
0.545,0.916,0,-9.175,1,0.0442,0.00308,0.000138,0.0494,0.653,130.16,273440,2
0.748,0.819,10,-4.032,0,0.198,0.13,0.0,0.111,0.792,110.645,187973,0
0.903,0.439,8,-11.813,1,0.397,0.0407,0.0,0.138,0.532,139.112,307593,1
0.684,0.66,2,-6.025,1,0.323,0.245,4.93e-06,0.296,0.735,81.034,275267,1
0.527,0.973,3,-2.948,0,0.153,0.00121,0.0,0.335,0.663,144.046,172250,2
0.595,0.807,7,-2.409,1,0.0489,0.416,1.41e-05,0.565,0.919,188.081,194892,3
0.628,0.603,6,-10.286,1,0.0312,0.178,1.73e-05,0.0686,0.951,120.782,177933,2
0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,1
0.868,0.553,7,-8.789,0,0.107,0.191,0.00121,0.0856,0.49,123.999,208168,4
0.469,0.919,8,-3.55,1,0.0434,0.0753,2.66e-06,0.096,0.463,85.064,216507,2
0.66,0.786,9,-7.999,0,0.0375,0.00464,0.0475,0.315,0.288,122.997,196098,5
0.627,0.762,6,-3.973,0,0.371,0.167,0.0,0.241,0.751,83.392,174907,1
0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,162600,2
0.847,0.811,1,-4.459,1,0.231,0.00137,0.0,0.154,0.676,81.997,269373,1
0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930,4
0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,2
0.507,0.535,9,-8.074,0,0.0375,0.0264,0.607,0.162,0.348,85.966,202868,0
0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901,0
0.383,0.617,1,-8.23,0,0.0429,0.00616,0.0,0.109,0.342,90.015,204667,0
0.644,0.694,5,-7.624,1,0.108,0.0182,0.104,0.133,0.553,175.994,178734,3
0.675,0.919,8,-5.385,1,0.127,0.0799,0.0,0.143,0.585,124.982,163049,5
0.693,0.409,7,-12.553,0,0.0318,0.744,2.26e-05,0.11,0.73,105.336,242760,4
0.796,0.765,11,-6.311,0,0.0746,0.00891,0.238,0.0568,0.724,119.025,165378,4
0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133,3
0.795,0.817,1,-6.775,1,0.0547,0.00414,0.0,0.451,0.747,113.15,212454,4
0.627,0.8,1,-6.945,1,0.162,0.21,0.000123,0.137,0.912,175.815,217573,0
0.442,0.445,10,-4.071,0,0.0381,0.653,0.0,0.118,0.423,85.744,179937,3
0.856,0.721,6,-6.813,0,0.0779,0.178,2.14e-05,0.0913,0.902,100.98,230151,4
0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4
0.611,0.706,9,-7.712,1,0.237,0.167,0.0,0.315,0.897,91.434,174160,1
0.714,0.828,3,-4.663,1,0.0598,0.00514,0.154,0.32,0.208,124.034,150968,5
0.843,0.757,5,-5.633,0,0.038,0.208,8.28e-05,0.0828,0.946,129.934,238479,0
0.738,0.62,10,-7.413,1,0.0661,0.17,0.0,0.0773,0.204,115.031,319587,1
0.959,0.555,0,-6.367,1,0.0882,0.122,2.87e-06,0.166,0.603,114.992,277693,3
0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,179053,4
0.562,0.964,4,-2.991,0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,244960,0
0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,175424,3
0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,255379,4
0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,1
0.827,0.572,0,-5.745,0,0.0835,0.429,0.0117,0.114,0.66,103.006,160697,3
0.888,0.906,1,-4.028,1,0.365,0.221,0.000474,0.266,0.477,125.033,137822,1
0.637,0.63,8,-5.638,0,0.0912,0.496,0.0,0.109,0.577,106.065,154827,1
0.402,0.219,1,-19.019,1,0.0446,0.661,0.248,0.079,0.0673,91.885,324293,4
0.642,0.831,0,-5.727,0,0.125,0.464,0.0,0.307,0.651,93.494,248707,3
0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360,5
0.664,0.896,5,-4.782,0,0.0564,0.0177,0.00137,0.0681,0.523,127.958,156741,5
