danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.666,0.549,5,-5.781,0,0.0269,0.0281,0.000181,0.136,0.596,98.014,200626,4
0.664,0.855,0,-4.462,1,0.0983,0.216,0.0,0.0868,0.716,125.025,202560,3
0.386,0.813,2,-8.035,1,0.157,0.0346,2.68e-06,0.152,0.677,145.113,241187,2
0.729,0.947,11,-3.103,0,0.0458,0.211,0.822,0.367,0.209,130.005,211000,5
0.65,0.753,10,-4.96,1,0.112,0.00132,0.00166,0.175,0.335,128.14,254680,5
0.726,0.443,11,-6.985,1,0.0454,0.387,0.0,0.0735,0.261,123.869,182416,4
0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,4
0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,256733,4
0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,183414,0
0.531,0.657,11,-7.388,1,0.454,0.109,1.87e-05,0.328,0.464,138.513,379437,1
0.505,0.876,2,-4.867,1,0.0415,0.0148,0.0,0.118,0.718,138.862,215907,2
0.853,0.671,9,-5.281,0,0.107,0.0722,0.0,0.165,0.758,127.83,200413,1
0.412,0.376,4,-11.789,1,0.029,0.609,0.00223,0.11,0.153,69.064,234196,2
0.698,0.689,9,-5.61,0,0.0487,0.197,0.0,0.272,0.83,171.953,208066,3
0.695,0.391,4,-8.66,1,0.0434,0.352,0.0,0.248,0.47,83.644,206973,2
0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,242187,0
0.814,0.788,11,-5.9,0,0.113,0.0285,0.00019,0.0691,0.46,123.01,240000,5
0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,3
0.501,0.48,0,-12.837,1,0.0285,0.497,0.00088,0.0683,0.693,104.715,255307,2
0.602,0.377,11,-6.213,1,0.0446,0.731,0.0,0.0808,0.518,73.877,194853,4
0.703,0.469,11,-6.515,0,0.0415,0.177,0.0,0.726,0.661,86.038,291667,4
0.63,0.409,0,-8.83,0,0.0903,0.119,0.629,0.121,0.332,122.848,143773,4
0.894,0.492,1,-4.692,1,0.104,0.0295,1.22e-06,0.14,0.397,100.041,152532,4
0.256,0.679,9,-4.495,0,0.0387,0.00451,0.0409,0.172,0.325,158.718,295373,2
0.574,0.936,5,-3.846,1,0.103,0.000118,0.0,0.116,0.499,123.958,205000,2
0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,3
0.732,0.349,8,-8.669,1,0.0308,0.86,3.1e-05,0.0737,0.339,93.843,391373,4
0.716,0.951,8,-3.608,1,0.0303,0.0827,1.64e-05,0.11,0.752,106.014,225849,1
0.611,0.454,0,-7.436,0,0.201,0.469,1.52e-06,0.189,0.444,93.004,311000,4
0.757,0.458,3,-5.365,0,0.155,0.0367,2.96e-05,0.0931,0.731,90.997,206467,4
0.57,0.714,1,-5.245,0,0.144,0.000159,0.0011,0.264,0.601,95.051,205737,2
0.811,0.447,4,-6.55,1,0.0414,0.636,0.0,0.462,0.694,99.995,205792,4
0.775,0.451,1,-9.164,1,0.0567,0.296,6.31e-06,0.123,0.559,92.986,233200,1
0.736,0.543,3,-11.195,1,0.0957,0.202,0.83,0.0894,0.659,90.009,128000,1
0.672,0.82,0,-5.473,1,0.0767,0.0342,6.67e-06,0.0921,0.463,100.069,219387,0
0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,5
0.631,0.405,2,-13.415,0,0.0761,0.69,0.0,0.086,0.165,109.986,209580,1
0.604,0.949,10,-3.577,1,0.16,0.812,0.000427,0.981,0.664,144.864,222726,3
0.597,0.594,7,-7.282,0,0.398,0.0799,0.0,0.0938,0.37,180.119,292413,3
0.76,0.707,7,-7.723,0,0.0437,0.298,0.000168,0.0364,0.911,124.035,305733,2
0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,3
0.795,0.702,10,-3.427,0,0.0593,0.366,0.0,0.0583,0.783,80.99,213200,3
0.523,0.935,5,-3.825,0,0.0386,0.000954,0.383,0.355,0.48,127.944,168750,5
0.578,0.497,10,-8.082,1,0.0407,0.55,0.0,0.204,0.515,139.687,228307,3
0.49,0.866,7,-3.152,1,0.0406,0.0182,0.0,0.106,0.185,127.998,219844,5
0.678,0.894,9,-7.147,0,0.0617,0.126,6.26e-06,0.0802,0.799,107.886,252107,4
0.807,0.411,1,-6.945,0,0.106,0.361,0.000263,0.101,0.635,68.495,184325,4
0.552,0.279,4,-8.254,0,0.0417,0.697,0.000515,0.0985,0.19,91.892,239795,0
0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,0
0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,0
0.723,0.71,11,-6.305,1,0.111,0.0056,0.0,0.408,0.558,116.095,157241,3
0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,262521,0
0.513,0.552,7,-7.931,1,0.0494,0.545,0.0,0.14,0.34,135.728,277133,4
0.808,0.752,1,-4.863,0,0.0759,0.0111,0.927,0.0507,0.469,125.005,201120,5
0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,189440,3
0.646,0.851,8,-4.22,0,0.0662,0.00618,0.0,0.629,0.333,129.918,208396,2
0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939,182920,0
0.595,0.687,4,-6.536,1,0.0486,0.216,0.0,0.107,0.508,94.73,234623,0
0.802,0.814,10,-4.087,1,0.0647,0.331,0.0,0.184,0.586,95.009,220747,3
0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.714,129.983,224907,2
0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,215440,2
0.889,0.598,5,-5.096,0,0.35,0.0586,0.0,0.165,0.838,81.677,303333,1
0.87,0.92,9,-2.858,0,0.0538,0.00819,0.000838,0.083,0.852,99.123,266493,4
0.716,0.533,10,-9.523,0,0.0324,0.608,1.1e-06,0.152,0.561,140.022,220415,1
0.565,0.797,11,-4.424,1,0.0281,0.00132,0.00161,0.083,0.626,106.999,214764,2
0.939,0.551,1,-9.126,1,0.291,0.0311,0.0,0.192,0.42,118.552,337941,1
0.852,0.322,4,-7.021,0,0.0345,0.184,1.04e-05,0.114,0.33,118.92,254027,4
0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,0
0.744,0.849,4,-8.061,0,0.326,0.409,0.0,0.251,0.621,97.995,298867,1
0.697,0.251,1,-13.628,0,0.039,0.572,0.00394,0.122,0.555,72.95,187242,4
0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,4
0.562,0.885,8,-3.096,1,0.0431,0.00551,0.805,0.0621,0.692,145.06,228414,5
0.668,0.801,7,-2.907,0,0.0372,0.0124,0.00142,0.0946,0.753,130.009,186989,0
0.281,0.977,10,-3.73,0,0.0632,4.08e-05,0.00309,0.205,0.416,83.645,222840,2
0.673,0.934,3,-3.206,1,0.156,0.161,0.0,0.279,0.485,129.027,252307,3
0.904,0.75,4,-2.745,0,0.199,0.107,0.0,0.0437,0.488,97.001,299381,3
0.908,0.901,4,-5.093,0,0.216,0.147,1.75e-06,0.266,0.422,98.332,290400,4
0.874,0.668,0,-8.293,1,0.0991,0.229,0.0,0.116,0.801,116.972,223760,5
0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589,236773,4
0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972,239062,5
0.754,0.86,1,-3.991,0,0.289,0.0992,0.00232,0.134,0.409,127.953,177250,5
0.705,0.796,2,-5.845,1,0.417,0.148,1.49e-06,0.117,0.734,109.349,233307,1
0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,223504,3
0.367,0.445,9,-13.615,0,0.0286,0.0478,0.00284,0.199,0.149,67.197,286627,2
0.742,0.432,9,-7.539,0,0.0615,0.984,5.78e-05,0.0796,0.252,148.005,155676,1
0.435,0.155,1,-8.948,1,0.046,0.873,0.0,0.107,0.0935,128.532,287693,4
0.23,0.684,9,-9.467,0,0.0368,0.462,0.818,0.312,0.0984,155.14,432867,2
0.774,0.39,1,-9.964,1,0.177,0.085,0.00348,0.203,0.164,142.069,283200,4
0.713,0.35,8,-9.957,1,0.0821,0.351,0.0,0.228,0.503,130.128,164820,3
0.521,0.363,9,-12.249,1,0.0287,0.564,0.00223,0.0918,0.156,104.892,204629,0
0.842,0.874,1,-11.12,0,0.221,0.0345,0.694,0.295,0.504,90.734,209827,3
0.588,0.581,3,-9.581,1,0.0321,0.115,0.0,0.513,0.453,127.971,200640,5
0.684,0.804,3,-5.818,1,0.0754,0.307,0.0,0.0521,0.865,138.047,178117,5
0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,156667,2
0.49,0.967,3,-2.689,1,0.0708,0.0164,0.0,0.107,0.347,130.929,216547,0
0.841,0.783,6,-4.915,0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,190560,3
0.172,0.655,11,-7.476,0,0.042,0.0971,0.128,0.195,0.221,78.653,285200,2
0.674,0.864,6,-6.322,0,0.211,0.0399,0.0259,0.2,0.63,102.016,188697,5
0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573,2
0.426,0.964,2,-4.741,1,0.0644,0.00161,2.93e-06,0.136,0.321,173.035,178507,2
0.788,0.806,0,-6.074,1,0.116,0.00511,0.92,0.309,0.374,122.966,166853,5
0.34,0.804,0,-8.355,1,0.0516,0.00331,0.0191,0.0727,0.854,131.5,259600,2
0.633,0.327,0,-3.599,1,0.0386,0.831,3.04e-05,0.114,0.57,127.853,165015,0
0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,255333,4
0.66,0.762,0,-6.324,1,0.36,0.0231,0.0,0.426,0.49,95.916,231684,1
0.645,0.884,0,-5.207,1,0.0422,0.104,0.000231,0.0394,0.654,116.895,253440,4
0.721,0.91,1,-4.2,1,0.104,0.0597,0.000109,0.311,0.513,126.09,142266,5
0.706,0.524,6,-8.804,1,0.026,0.127,0.00129,0.109,0.296,111.991,183183,3
0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,3
0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,2
0.8,0.841,5,-2.817,0,0.0524,0.0273,0.0,0.291,0.798,94.023,170133,3
0.772,0.803,1,-3.035,1,0.0468,0.188,0.0,0.434,0.853,94.981,242160,3
0.74,0.841,6,-2.891,0,0.237,0.023,0.0,0.112,0.673,83.007,248627,1
0.774,0.773,5,-6.295,0,0.0413,0.0703,0.000576,0.0465,0.914,102.98,238173,1
0.441,0.608,3,-2.979,0,0.0344,0.00923,0.000155,0.145,0.209,123.777,258516,2
0.955,0.467,9,-6.223,0,0.119,0.0224,0.0,0.108,0.907,115.992,345444,1
0.574,0.664,1,-6.229,1,0.274,0.169,0.0,0.211,0.543,74.946,195200,0
0.739,0.407,11,-9.806,1,0.0414,0.509,0.0433,0.116,0.113,129.052,250097,0
0.451,0.839,8,-2.506,1,0.0448,0.000484,0.0,0.0992,0.368,140.175,187286,0
0.552,0.651,4,-10.624,0,0.229,0.00494,0.0349,0.132,0.533,161.548,232533,2
0.664,0.854,0,-4.925,1,0.553,0.111,0.0,0.276,0.754,125.411,130957,1
0.701,0.705,5,-6.18,1,0.0357,0.18,0.0,0.141,0.71,100.669,232960,4
0.368,0.788,2,-7.426,1,0.0838,0.352,3.36e-06,0.236,0.768,91.882,232920,2
0.571,0.801,1,-4.744,1,0.0587,0.123,2.93e-05,0.295,0.673,89.963,271250,2
0.654,0.567,2,-6.352,1,0.027,0.346,4.35e-05,0.102,0.566,121.984,216800,4
0.474,0.708,1,-4.494,1,0.168,0.0496,4.43e-05,0.0986,0.328,149.857,156800,5
0.622,0.642,4,-6.996,1,0.0451,0.124,0.0426,0.165,0.767,78.594,237560,2
0.583,0.436,8,-6.597,1,0.496,0.235,0.000116,0.106,0.215,186.098,196139,3
0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,227234,3
0.583,0.526,4,-5.781,1,0.0291,0.0634,0.000123,0.218,0.313,160.067,329400,2
0.624,0.847,11,-5.462,0,0.034,0.0238,0.902,0.0674,0.179,125.997,191429,5
0.601,0.682,10,-5.905,1,0.0338,0.0856,0.00384,0.132,0.17,94.999,211200,3
0.566,0.503,2,-6.445,1,0.024,0.131,0.0,0.0876,0.207,142.452,244800,4
0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
0.764,0.326,7,-9.883,1,0.0342,0.731,0.0013,0.24,0.237,123.98,245827,4
0.466,0.895,9,-3.396,1,0.0507,0.0251,0.00212,0.127,0.545,175.924,259813,0
0.674,0.914,11,-5.459,1,0.0458,0.000403,0.721,0.201,0.584,125.021,219455,5
0.598,0.659,2,-7.663,1,0.0378,0.508,0.0638,0.11,0.546,129.462,346213,2
0.293,0.731,0,-7.697,1,0.042,0.123,0.22,0.982,0.17,131.853,289187,3
0.646,0.715,9,-7.118,0,0.0562,0.0521,0.00443,0.269,0.387,111.998,233571,0
0.762,0.686,11,-4.211,1,0.113,0.0417,0.0,0.285,0.147,116.496,218587,4
0.479,0.646,5,-7.205,0,0.207,0.409,0.0,0.174,0.369,149.096,223782,4
0.868,0.698,2,-3.23,1,0.0827,0.203,0.0,0.734,0.44,92.015,162040,1
0.574,0.865,8,-4.028,1,0.041,0.00121,2.92e-06,0.108,0.669,119.068,181707,2
0.697,0.72,6,-4.284,1,0.048,0.209,0.0,0.0941,0.336,129.98,214615,1
0.697,0.685,7,-7.005,1,0.0712,0.14,0.0,0.0824,0.808,94.06,122853,1
0.599,0.993,1,-1.026,1,0.107,0.000757,0.557,0.487,0.343,127.998,219375,5
0.633,0.948,4,-4.734,0,0.113,0.0112,0.679,0.0891,0.287,127.979,305625,5
0.858,0.741,9,-7.204,0,0.124,0.0196,2.04e-05,0.0974,0.823,93.001,170854,3
0.837,0.577,1,-6.506,1,0.419,0.436,0.0,0.0849,0.823,81.954,234057,1
0.714,0.634,2,-7.03,0,0.0517,0.289,0.0,0.0785,0.356,95.093,157533,0
0.593,0.569,8,-7.071,1,0.164,0.208,0.00442,0.221,0.3,149.908,220800,0
0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,334744,2
0.301,0.813,2,-8.786,0,0.0568,0.000674,0.000631,0.197,0.236,109.25,436960,2
0.76,0.735,9,-6.546,1,0.0607,0.493,0.0,0.152,0.928,95.991,244813,3
0.699,0.803,8,-3.872,0,0.0438,0.0657,1.02e-05,0.171,0.409,106.025,201509,0
0.594,0.911,0,-2.858,1,0.0339,0.0265,0.0,0.162,0.553,150.02,281600,3
0.669,0.217,0,-14.982,1,0.0446,0.91,0.023,0.12,0.322,110.944,199427,4
0.436,0.887,11,-4.748,1,0.0799,0.00613,0.00509,0.0993,0.437,165.033,216187,2
0.744,0.956,7,-4.797,1,0.052,0.00161,0.85,0.339,0.542,127.996,286907,5
0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.058,173467,3
0.652,0.621,5,-12.733,1,0.038,0.342,0.651,0.177,0.75,104.996,224680,0
0.746,0.816,10,-6.966,0,0.0431,0.00564,0.033,0.0777,0.634,110.074,321773,4
0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,223440,4
0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,262173,0
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,4
0.545,0.835,7,-6.799,1,0.0433,0.000367,0.0199,0.0757,0.275,108.039,219795,2
0.823,0.556,5,-5.883,0,0.118,0.34,0.00121,0.084,0.879,142.0,189867,4
0.649,0.459,9,-8.767,1,0.369,0.164,3.49e-05,0.0426,0.352,127.407,323909,4
0.717,0.734,9,-6.976,1,0.107,0.502,0.0,0.319,0.71,103.004,209987,3
0.854,0.692,7,-6.625,1,0.0479,0.0668,0.0,0.247,0.753,101.865,291782,1
0.732,0.803,4,-5.219,0,0.0431,0.452,0.0,0.112,0.826,98.989,215837,3
0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,0
0.867,0.922,10,-4.597,0,0.12,0.0209,0.389,0.461,0.159,135.056,206222,5
0.554,0.784,5,-6.477,0,0.0475,0.000268,0.000249,0.365,0.434,139.987,249000,5
0.774,0.575,4,-10.132,1,0.415,0.0586,0.0,0.0858,0.525,129.995,213133,4
0.706,0.266,1,-18.595,1,0.0438,0.843,0.947,0.177,0.537,160.051,74258,1
0.502,0.15,3,-20.066,1,0.0364,0.72,0.932,0.109,0.0661,79.978,132000,1
0.864,0.507,11,-10.726,0,0.209,0.224,0.0,0.0942,0.198,116.978,223603,1
0.829,0.362,0,-11.546,0,0.231,0.0608,0.0,0.135,0.369,122.912,189093,4
0.723,0.65,8,-7.521,1,0.64,0.275,0.0,0.322,0.755,93.795,202000,1
0.367,0.815,3,-4.012,0,0.123,0.0144,0.0,0.232,0.442,118.794,199922,5
0.708,0.683,2,-5.249,0,0.0917,0.204,0.0,0.158,0.651,108.039,196196,0
0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,199091,3
0.791,0.841,6,-3.462,1,0.237,0.0267,0.0119,0.311,0.745,91.947,278347,1
0.832,0.535,9,-10.714,1,0.194,0.143,0.0,0.246,0.556,120.008,155276,1
0.767,0.551,10,-6.541,0,0.0829,0.0392,0.0,0.118,0.196,83.037,190843,1
0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395,2
0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,1
0.512,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.381,243000,2
0.821,0.735,8,-8.084,0,0.164,0.0545,0.0,0.122,0.538,110.057,178909,3
0.805,0.825,11,-3.981,0,0.0545,0.0175,3.92e-05,0.0893,0.849,123.971,168696,3
0.654,0.817,0,-5.898,1,0.153,0.124,1.18e-05,0.156,0.649,90.063,257333,4
0.431,0.375,11,-15.142,0,0.0347,0.391,0.721,0.143,0.258,128.153,169535,2
0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,313573,2
0.667,0.672,1,-5.76,0,0.386,0.136,0.0,0.089,0.633,163.563,215047,4
0.564,0.856,10,-3.977,0,0.0632,0.233,8.46e-06,0.085,0.491,126.065,204489,5
0.615,0.501,6,-9.76,1,0.0882,0.667,0.00438,0.111,0.362,84.929,184220,1
0.75,0.643,6,-6.199,0,0.281,0.00699,0.000247,0.0969,0.902,190.079,113780,3
0.662,0.854,0,-6.126,0,0.192,0.318,0.0,0.201,0.417,92.01,242667,1
0.633,0.212,3,-12.092,1,0.0327,0.825,0.0264,0.106,0.0454,110.066,277091,0
0.698,0.393,6,-8.312,1,0.0329,0.126,0.134,0.106,0.357,93.005,241187,4
0.749,0.512,1,-9.595,0,0.0466,0.0488,6.84e-05,0.111,0.499,98.691,238973,2
0.561,0.903,5,-4.514,1,0.0963,0.0419,2.99e-06,0.394,0.222,105.057,178286,5
0.885,0.366,1,-12.165,1,0.337,0.000309,5.81e-06,0.113,0.281,80.015,213333,4
0.657,0.456,9,-8.351,1,0.0961,0.705,8.84e-06,0.084,0.381,141.735,196466,0
0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
0.845,0.505,10,-5.481,1,0.0516,0.0575,0.000424,0.0335,0.205,125.037,143095,5
0.293,0.928,2,-4.865,0,0.095,4.2e-05,0.0325,0.197,0.507,106.113,251973,1
0.51,0.517,0,-8.174,1,0.0254,0.492,0.000299,0.0963,0.205,151.536,309107,2
0.715,0.792,2,-6.4,0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161,5
0.678,0.491,5,-5.815,1,0.0358,0.565,2.78e-05,0.0772,0.519,81.997,239317,4
0.472,0.946,2,-4.591,1,0.145,0.0372,0.0,0.352,0.486,177.489,201027,2
0.591,0.8,1,-4.956,1,0.286,0.353,0.0,0.247,0.596,139.473,175462,1
0.846,0.85,6,-5.707,1,0.0509,0.162,0.0,0.355,0.816,115.341,261867,3
0.533,0.963,0,-2.528,0,0.0562,0.0353,1.33e-06,0.368,0.789,122.812,223147,2
0.73,0.803,5,-6.432,0,0.304,0.486,0.00769,0.178,0.907,78.106,211619,1
0.755,0.688,5,-9.098,0,0.267,0.0207,5.47e-05,0.578,0.719,159.966,196909,3
0.788,0.779,5,-3.55,0,0.0402,0.408,0.0,0.157,0.485,130.003,173588,4
0.564,0.856,10,-3.977,0,0.0632,0.233,8.46e-06,0.085,0.491,126.065,204489,5
0.596,0.927,9,-3.876,0,0.206,0.00398,0.403,0.373,0.313,128.017,313463,5
0.634,0.575,5,-4.902,0,0.0639,0.128,0.0,0.147,0.269,136.072,258413,3
0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,3
0.571,0.356,0,-13.506,1,0.0657,0.945,3e-05,0.112,0.636,102.19,189893,3
0.506,0.41,0,-10.497,1,0.0303,0.419,0.0,0.0622,0.616,122.866,160093,2
0.653,0.595,7,-8.309,0,0.31,0.228,0.0541,0.432,0.55,174.886,156867,1
0.599,0.857,7,-5.7,1,0.299,0.0321,0.0,0.4,0.469,187.985,151915,1
0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,216893,4
0.603,0.803,1,-8.554,1,0.0439,0.0287,0.0216,0.115,0.436,124.995,197760,3
0.756,0.597,1,-8.332,1,0.0496,0.0176,0.0,0.186,0.547,136.016,190588,1
0.471,0.709,3,-5.764,1,0.0469,0.0874,0.0021,0.0782,0.642,113.874,275080,2
0.903,0.844,2,-2.291,1,0.283,0.0308,1.14e-05,0.0834,0.91,109.968,156970,3
0.779,0.767,11,-5.462,0,0.258,0.00214,0.0,0.102,0.523,91.981,154565,4
0.8,0.684,10,-9.079,1,0.0534,0.00011,0.908,0.0968,0.224,119.985,448230,5
0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,174960,5
0.645,0.716,11,-6.659,1,0.0586,0.0753,0.0,0.254,0.374,94.993,253263,0
0.377,0.408,9,-13.634,0,0.0485,0.763,0.0049,0.377,0.216,115.919,377560,3
0.813,0.483,0,-13.568,0,0.129,0.000751,0.921,0.0793,0.558,123.009,271220,5
0.894,0.698,6,-8.264,0,0.275,0.0279,3.52e-06,0.329,0.695,98.104,336917,1
0.784,0.761,10,-4.253,0,0.0343,0.108,5.05e-05,0.05,0.385,105.005,204989,3
0.827,0.477,0,-5.025,1,0.254,0.101,4.15e-05,0.0908,0.599,119.807,235493,4
0.275,0.963,1,-5.98,1,0.0931,0.00763,0.00151,0.301,0.611,184.451,169027,2
0.729,0.566,2,-8.311,1,0.0293,0.623,0.0272,0.152,0.714,119.909,253867,4
0.692,0.711,0,-7.498,0,0.0317,0.227,0.0,0.12,0.875,125.135,216933,0
0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,1
0.884,0.727,4,-5.907,0,0.0845,0.104,0.00929,0.0432,0.963,110.0,317280,3
0.77,0.632,11,-6.762,1,0.0578,0.00517,0.861,0.141,0.424,124.026,340080,5
0.587,0.987,1,-3.626,1,0.174,0.00479,0.0095,0.315,0.19,127.992,153809,5
0.713,0.845,2,-5.21,0,0.0511,0.044,0.86,0.373,0.119,139.989,242625,5
0.697,0.648,7,-7.123,1,0.128,0.425,0.0,0.191,0.313,186.125,199813,3
0.488,0.777,9,-12.658,1,0.0894,0.153,0.0312,0.825,0.481,81.437,287333,2
0.753,0.872,11,-5.392,0,0.332,0.301,0.0,0.136,0.85,166.055,188234,1
0.797,0.654,11,-6.946,0,0.248,0.000777,0.0,0.14,0.464,80.007,284587,1
0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,197427,0
0.271,0.891,6,-6.011,1,0.0824,0.00188,0.0157,0.996,0.365,147.509,447160,2
0.756,0.949,7,-1.73,1,0.124,0.341,0.0,0.0995,0.506,112.086,193661,5
0.701,0.458,1,-7.749,1,0.0836,0.00407,0.000151,0.045,0.482,102.967,204727,0
0.708,0.78,8,-8.377,1,0.0585,0.248,0.0101,0.107,0.619,104.973,200637,0
0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,124539,1
0.785,0.753,1,-3.841,1,0.0873,0.188,1.01e-06,0.265,0.488,94.012,199301,3
0.696,0.743,6,-3.851,1,0.0329,0.0773,0.0,0.0587,0.636,123.007,201254,5
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,2
0.639,0.939,9,-2.026,1,0.0578,0.0129,0.396,0.693,0.133,137.982,191744,5
0.809,0.866,6,-5.221,0,0.254,0.00672,0.0,0.12,0.558,142.102,213053,1
0.369,0.246,10,-11.407,1,0.0284,0.917,1.9e-06,0.0996,0.269,86.627,175859,0
0.739,0.853,4,-4.866,0,0.209,0.0652,0.877,0.156,0.108,160.107,126224,1
0.777,0.67,11,-6.59,1,0.0484,0.177,0.0,0.247,0.946,127.961,188583,4
0.907,0.76,0,-3.888,1,0.454,0.311,0.0,0.0699,0.708,90.057,198027,3
0.744,0.69,4,-2.975,0,0.229,0.205,2.09e-05,0.189,0.348,179.91,151557,3
0.681,0.922,5,-3.592,1,0.0779,0.107,0.00167,0.0938,0.566,156.071,190912,1
0.581,0.766,5,-5.114,1,0.154,0.00176,0.91,0.0842,0.629,148.992,189945,4
0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,215867,3
0.469,0.586,4,-5.832,1,0.29,0.536,0.0,0.113,0.603,85.129,204280,3
0.653,0.505,10,-11.587,1,0.0422,0.0747,1.62e-06,0.114,0.114,92.999,186000,1
0.669,0.949,1,-5.1,1,0.0452,0.0225,0.901,0.188,0.513,128.015,262813,5
0.897,0.658,9,-7.013,1,0.172,0.00119,0.00804,0.0882,0.32,128.008,186707,5
0.546,0.864,7,-7.632,1,0.0393,0.0908,0.00814,0.277,0.863,145.652,137240,2
0.584,0.647,7,-5.464,1,0.207,0.686,0.0,0.106,0.341,91.765,250545,4
0.725,0.693,7,-11.845,1,0.073,0.0566,0.0704,0.124,0.834,102.341,257830,4
0.798,0.42,0,-9.908,0,0.111,0.526,0.0,0.11,0.675,126.071,231811,4
0.667,0.843,7,-5.392,1,0.0934,0.428,0.0,0.0371,0.94,171.852,204591,3
0.832,0.802,11,-4.039,0,0.22,0.343,0.00361,0.139,0.178,110.006,166798,1
0.785,0.476,5,-12.061,0,0.0433,0.0957,0.0317,0.0407,0.865,119.993,203360,4
0.705,0.771,2,-11.908,1,0.0436,0.00938,0.788,0.102,0.681,121.994,372427,2
0.886,0.62,5,-5.854,1,0.307,0.082,0.0,0.1,0.6,76.035,229813,1
0.88,0.693,1,-5.201,1,0.332,0.0599,0.0,0.248,0.767,75.603,233707,1
0.529,0.748,10,-3.922,0,0.0361,0.109,0.00123,0.156,0.408,74.02,265558,2
0.825,0.841,0,-6.433,1,0.135,0.0906,0.00411,0.258,0.616,126.026,184582,0
0.724,0.798,0,-5.37,0,0.0367,0.229,0.0507,0.0846,0.238,124.974,199159,0
